Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Seats,Price,Age,Brand,Model
Maruti Wagon R VXI BSIII,Chennai,2003,101000,2,0,2,26.988000000000003,1061.0,5.0,0.95,21,maruti,wagon r vxi bsiii
Maruti Wagon R LXI BSIII,Hyderabad,2007,84169,2,0,0,21.84,1061.0,5.0,2.2,17,maruti,wagon r lxi bsiii
Hyundai i20 Sportz 1.2,Mumbai,2017,14001,2,0,0,29.016,1197.0,5.0,5.75,7,hyundai,i20 sportz 1.2
Hyundai Santro Xing XO CNG,Pune,2005,100000,0,0,2,17.0,1086.0,5.0,1.2,19,hyundai,santro xing xo cng
Land Rover Discovery SE 3.0 TD6,Delhi,2016,59000,1,1,0,28.08,2993.0,7.0,36.75,8,land,rover discovery se 3.0 td6
Mercedes-Benz New C-Class 230 Avantgarde,Hyderabad,2009,29000,2,1,1,18.252,1796.0,5.0,10.0,15,mercedes-benz,new c-class 230 avantgarde
BMW 5 Series 520d Sedan,Kochi,2014,64158,1,1,0,28.8288,1995.0,5.0,17.89,10,bmw,5 series 520d sedan
Nissan Sunny 2011-2014 Diesel XV,Mumbai,2012,38800,1,0,0,33.7584,1461.0,5.0,4.05,12,nissan,sunny 2011-2014 diesel xv
Audi Q7 3.0 TDI quattro,Hyderabad,2011,98000,1,1,0,18.8292,2967.0,7.0,22.0,13,audi,q7 3.0 tdi quattro
Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,20969,1,1,0,27.924,2143.0,5.0,27.87,7,mercedes-benz,cla 200 cdi sport
Maruti Vitara Brezza ZDi,Kolkata,2018,2900,1,0,0,37.908,1248.0,5.0,8.75,6,maruti,vitara brezza zdi
Maruti Swift Dzire Vdi BSIV,Hyderabad,2016,69000,1,0,0,30.108,1248.0,5.0,4.79,8,maruti,swift dzire vdi bsiv
Skoda Rapid 1.5 TDI Ambition,Coimbatore,2018,5833,1,0,0,32.9628,1498.0,5.0,11.92,6,skoda,rapid 1.5 tdi ambition
Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733,1,1,1,18.8292,2967.0,7.0,53.11,8,audi,q7 35 tdi quattro technology
Maruti Wagon R LXI,Jaipur,2006,145000,2,0,0,29.484,998.0,5.0,1.15,18,maruti,wagon r lxi
Honda City i DTEC VX Option,Pune,2014,71000,1,0,0,39.156000000000006,1498.0,5.0,7.45,10,honda,city i dtec vx option
Hyundai EON Magna Plus,Jaipur,2017,12000,2,0,0,32.916000000000004,814.0,5.0,3.5,7,hyundai,eon magna plus
Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,Kochi,2018,21603,1,1,0,20.28,2987.0,5.0,70.15,6,mercedes-benz,e-class 2015-2017 e350 cdi avantgrade
Hyundai Santro GLS II - Euro II,Bangalore,2011,65000,2,0,1,26.52,999.0,5.0,3.15,13,hyundai,santro gls ii - euro ii
BMW 3 Series 320d,Hyderabad,2013,58000,1,1,0,20.592,1995.0,5.0,19.5,11,bmw,3 series 320d
BMW 3 Series 318i Sedan,Pune,2012,39000,2,1,1,18.798,1995.0,5.0,15.0,12,bmw,3 series 318i sedan
Mahindra NuvoSport N8,Coimbatore,2017,37712,1,0,0,27.222,1493.0,7.0,7.57,7,mahindra,nuvosport n8
Maruti Ritz VXi,Hyderabad,2012,68000,2,0,0,28.86,1197.0,5.0,4.4,12,maruti,ritz vxi
BMW X6 xDrive 40d M Sport,Chennai,2016,25000,1,1,0,24.7572,2993.0,5.0,60.0,8,bmw,x6 xdrive 40d m sport
Chevrolet Beat LT,Kolkata,2010,30000,2,0,0,29.016,1199.0,5.0,1.6,14,chevrolet,beat lt
Maruti Swift Dzire VXI,Pune,2014,68218,2,0,0,29.796000000000003,1197.0,5.0,4.9,10,maruti,swift dzire vxi
Maruti Ertiga ZDI,Delhi,2014,52000,1,0,0,32.4012,1248.0,7.0,5.95,10,maruti,ertiga zdi
Renault Duster 85PS Diesel RxL,Coimbatore,2015,63591,1,0,0,31.902,1461.0,5.0,5.35,9,renault,duster 85ps diesel rxl
Honda Amaze VX AT i-Vtech,Hyderabad,2014,57937,2,1,0,24.18,1198.0,5.0,5.4,10,honda,amaze vx at i-vtech
Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,21979,1,1,0,26.6916,1968.0,5.0,23.45,9,audi,a4 2.0 tdi premium sport limited edition
Skoda Octavia Ambiente 1.9 TDI MT,Hyderabad,2002,99000,1,0,1,29.172,1896.0,5.0,1.9,22,skoda,octavia ambiente 1.9 tdi mt
Honda Amaze E i-Dtech,Pune,2016,62000,1,0,0,40.248000000000005,1498.0,5.0,6.1,8,honda,amaze e i-dtech
Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,Mumbai,2006,127001,1,0,0,19.968000000000004,2494.0,8.0,4.95,18,toyota,innova 2.5 ev diesel ms 8 str bsiii
Hyundai EON D Lite Plus,Hyderabad,2013,84600,2,0,1,32.916000000000004,814.0,5.0,2.5,11,hyundai,eon d lite plus
Datsun redi-GO T Option,Kochi,2018,30953,2,0,0,35.412,799.0,5.0,3.48,6,datsun,redi-go t option
Maruti Swift VDI,Chennai,2012,78000,1,0,0,35.724,1248.0,5.0,4.4,12,maruti,swift vdi
Mitsubishi Pajero 2.8 GLX Sports,Hyderabad,2008,85000,1,0,0,14.82,2835.0,6.0,7.99,16,mitsubishi,pajero 2.8 glx sports
Volvo S80 D5,Hyderabad,2008,79000,1,1,0,20.436,2400.0,5.0,10.99,16,volvo,s80 d5
Toyota Fortuner 4x2 AT,Delhi,2014,79000,1,1,0,19.578000000000003,2982.0,7.0,18.5,10,toyota,fortuner 4x2 at
Jeep Compass 2.0 Limited 4X4,Coimbatore,2018,48188,1,0,0,25.428,1956.0,5.0,21.69,6,jeep,compass 2.0 limited 4x4
Maruti Swift Dzire VDI,Coimbatore,2014,67557,1,0,0,36.504,1248.0,5.0,5.17,10,maruti,swift dzire vdi
Hyundai Verna 1.6 SX,Delhi,2011,103814,1,0,1,34.8192,1582.0,5.0,4.5,13,hyundai,verna 1.6 sx
Mahindra Scorpio VLX 2WD BSIV,Kolkata,2014,45128,1,0,0,18.798,2179.0,8.0,6.75,10,mahindra,scorpio vlx 2wd bsiv
Hyundai i10 Era,Kochi,2013,56075,2,0,0,30.9036,1086.0,5.0,3.12,11,hyundai,i10 era
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2011,166000,1,0,0,20.2644,2494.0,8.0,8.25,13,toyota,innova 2.5 g (diesel) 8 seater
Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2017,65367,1,1,0,17.7216,2755.0,7.0,20.14,7,toyota,innova crysta 2.8 zx at
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,114708,1,0,0,20.2644,2494.0,8.0,12.6,11,toyota,innova 2.5 g (diesel) 8 seater
Maruti Swift Dzire ZDI,Kochi,2015,35082,1,0,0,36.504,1248.0,5.0,6.61,9,maruti,swift dzire zdi
Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,2016,38593,1,1,0,26.5356,1582.0,5.0,13.23,8,hyundai,creta 1.6 crdi at sx plus
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Mumbai,2008,70700,1,0,0,20.2644,2494.0,8.0,4.75,16,toyota,innova 2.5 g (diesel) 8 seater bs iv
Volkswagen Vento Diesel Highline,Mumbai,2011,83000,1,0,1,32.0424,1598.0,5.0,2.9,13,volkswagen,vento diesel highline
Chevrolet Tavera LS B3 10 Seats BSIII,Hyderabad,2015,120000,1,0,0,23.088,2499.0,10.0,5.5,9,chevrolet,tavera ls b3 10 seats bsiii
Mahindra Ssangyong Rexton RX7,Kochi,2014,91586,1,1,1,17.4408,2696.0,7.0,9.47,10,mahindra,ssangyong rexton rx7
Hyundai i10 Magna,Mumbai,2008,38235,2,0,0,31.7616,1197.0,5.0,1.95,16,hyundai,i10 magna
Hyundai i10 Sportz 1.2,Kolkata,2011,37000,2,0,0,31.7616,1197.0,5.0,2.2,13,hyundai,i10 sportz 1.2
Hyundai Santro Xing XG eRLX Euro III,Mumbai,2006,50888,2,0,0,26.52,1086.0,5.0,1.15,18,hyundai,santro xing xg erlx euro iii
Honda Amaze S i-Vtech,Bangalore,2013,44000,2,0,1,28.08,1198.0,5.0,4.35,11,honda,amaze s i-vtech
Maruti Celerio ZXI AT,Pune,2016,54000,2,1,0,36.036,998.0,5.0,4.5,8,maruti,celerio zxi at
Hyundai Grand i10 Asta,Chennai,2013,90000,2,0,0,29.484,1197.0,5.0,3.55,11,hyundai,grand i10 asta
Maruti Swift Dzire VDi,Kolkata,2015,35000,1,0,0,30.108,1248.0,5.0,4.75,9,maruti,swift dzire vdi
Hyundai i10 Sportz,Coimbatore,2012,47324,2,0,1,31.7616,1197.0,5.0,4.52,12,hyundai,i10 sportz
BMW X1 sDrive 20d Exclusive,Mumbai,2012,65148,1,1,0,23.4936,1995.0,5.0,12.75,12,bmw,x1 sdrive 20d exclusive
Audi A4 2.0 TDI 177 Bhp Premium Plus,Coimbatore,2014,57773,1,1,1,26.6916,1968.0,5.0,20.04,10,audi,a4 2.0 tdi 177 bhp premium plus
Nissan Terrano XL 85 PS,Bangalore,2014,87000,1,0,0,31.902,1461.0,5.0,6.5,10,nissan,terrano xl 85 ps
Mitsubishi Montero 3.2 GLS,Chennai,2007,179032,1,0,0,18.0336,3200.0,7.0,7.5,17,mitsubishi,montero 3.2 gls
Maruti Wagon R VXI AMT,Mumbai,2016,8000,2,1,0,35.1,998.0,5.0,4.15,8,maruti,wagon r vxi amt
Honda Civic 2006-2010 1.8 (E) MT,Hyderabad,2007,77000,2,0,0,21.06,1799.0,5.0,2.5,17,honda,civic 2006-2010 1.8 (e) mt
Hyundai i20 2015-2017 Magna 1.2,Pune,2016,20600,2,0,0,29.016,1197.0,5.0,5.4,8,hyundai,i20 2015-2017 magna 1.2
Maruti Alto K10 VXI,Mumbai,2016,13198,2,0,0,37.5492,998.0,5.0,3.15,8,maruti,alto k10 vxi
Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000,1,1,1,18.8292,2967.0,7.0,52.5,9,audi,q7 35 tdi quattro technology
Hyundai i20 Sportz Option 1.2,Delhi,2016,38000,2,0,0,29.016,1197.0,5.0,5.95,8,hyundai,i20 sportz option 1.2
Tata Tiago AMT 1.2 Revotron XZA,Coimbatore,2019,15379,2,1,0,37.1904,1199.0,5.0,6.97,5,tata,tiago amt 1.2 revotron xza
Hyundai i10 Sportz 1.2,Hyderabad,2011,60000,2,0,0,31.7616,1197.0,5.0,3.2,13,hyundai,i10 sportz 1.2
Hyundai Santro Xing XP,Pune,2007,70000,2,0,0,26.52,1086.0,5.0,1.12,17,hyundai,santro xing xp
Renault Duster 85PS Diesel RxL Optional,Bangalore,2013,75371,1,0,0,31.917600000000004,1461.0,5.0,6.69,11,renault,duster 85ps diesel rxl optional
Tata Xenon XT EX 4X4,Bangalore,2014,60000,1,0,1,21.0444,2179.0,5.0,5.9,10,tata,xenon xt ex 4x4
Hyundai i20 Magna,Kolkata,2009,30675,2,0,0,28.86,1197.0,5.0,2.25,15,hyundai,i20 magna
Maruti Swift Dzire VDI,Kolkata,2013,22000,1,0,0,36.504,1248.0,5.0,4.5,11,maruti,swift dzire vdi
Hyundai EON Magna,Pune,2015,55000,2,0,0,34.32,814.0,5.0,2.61,9,hyundai,eon magna
Mercedes-Benz New C-Class 220 CDI AT,Jaipur,2010,74213,1,1,0,23.1504,2143.0,5.0,11.5,14,mercedes-benz,new c-class 220 cdi at
Mini Cooper Convertible S,Mumbai,2016,15000,2,1,0,26.2392,1998.0,4.0,35.0,8,mini,cooper convertible s
Tata Nano Cx,Jaipur,2010,57000,2,0,0,40.56,624.0,4.0,0.5,14,tata,nano cx
Maruti Ciaz ZDi Plus,Kolkata,2015,62144,1,0,1,40.887600000000006,1248.0,5.0,5.75,9,maruti,ciaz zdi plus
Hyundai Verna CRDi 1.6 SX Option,Pune,2017,50000,1,0,0,34.32,1582.0,5.0,11.5,7,hyundai,verna crdi 1.6 sx option
Hyundai EON Era Plus,Jaipur,2015,38000,2,0,0,32.916000000000004,814.0,5.0,2.75,9,hyundai,eon era plus
BMW 5 Series 2013-2017 520d Luxury Line,Chennai,2016,30000,1,1,1,28.267200000000003,1995.0,5.0,31.5,8,bmw,5 series 2013-2017 520d luxury line
Honda Brio S MT,Kochi,2016,38735,2,0,0,30.264,1198.0,5.0,4.92,8,honda,brio s mt
Maruti Ritz VDi,Pune,2012,23598,1,0,0,36.192,1248.0,5.0,3.52,12,maruti,ritz vdi
BMW 3 Series 320d Prestige,Chennai,2014,70000,1,1,0,29.4528,1995.0,5.0,17.55,10,bmw,3 series 320d prestige
Maruti Swift Dzire LDI,Pune,2016,39000,1,0,0,41.4804,1248.0,5.0,5.8,8,maruti,swift dzire ldi
Maruti Swift Dzire VDI,Hyderabad,2013,84175,1,0,0,36.504,1248.0,5.0,6.95,11,maruti,swift dzire vdi
Renault Scala RxL,Kolkata,2013,45000,2,0,0,26.442,1498.0,5.0,2.4,11,renault,scala rxl
Chevrolet Cruze LTZ AT,Mumbai,2013,59302,1,1,0,22.448400000000003,1998.0,5.0,5.25,11,chevrolet,cruze ltz at
Maruti Swift Dzire ZXi,Ahmedabad,2012,55002,2,0,0,27.3,1298.0,5.0,4.25,12,maruti,swift dzire zxi
Tata Indigo CS LX (TDI) BS III,Jaipur,2008,128813,1,0,0,29.7804,1396.0,5.0,1.5,16,tata,indigo cs lx (tdi) bs iii
Hyundai Grand i10 CRDi Sportz,Jaipur,2016,46522,1,0,0,37.44,1120.0,5.0,4.5,8,hyundai,grand i10 crdi sportz
Tata Indica Vista Quadrajet LS,Pune,2014,180000,1,0,0,34.788000000000004,1248.0,5.0,2.5,10,tata,indica vista quadrajet ls
Ford Fiesta 1.4 TDCi EXI,Chennai,2006,89326,1,0,2,27.768,1399.0,5.0,1.55,18,ford,fiesta 1.4 tdci exi
Renault Duster 85PS Diesel RxE,Pune,2016,54000,1,0,0,30.997200000000003,1461.0,5.0,6.5,8,renault,duster 85ps diesel rxe
BMW 5 Series 520d Sedan,Pune,2012,95000,1,1,1,28.8288,1995.0,5.0,18.0,12,bmw,5 series 520d sedan
Hyundai Grand i10 CRDi SportZ Edition,Kochi,2015,66337,1,0,0,37.44,1120.0,5.0,4.96,9,hyundai,grand i10 crdi sportz edition
Honda Brio S MT,Bangalore,2012,60000,2,0,0,30.264,1198.0,5.0,3.25,12,honda,brio s mt
Audi A4 1.8 TFSI,Kolkata,2010,38001,2,1,0,19.188,1781.0,5.0,8.5,14,audi,a4 1.8 tfsi
Maruti Alto 800 2016-2019 LXI,Bangalore,2014,73000,2,0,1,38.532,796.0,5.0,2.75,10,maruti,alto 800 2016-2019 lxi
Hyundai Verna Transform SX VTVT,Bangalore,2011,61000,2,0,1,25.272,1599.0,5.0,3.4,13,hyundai,verna transform sx vtvt
Maruti Ertiga ZDI,Hyderabad,2013,120000,1,0,0,32.4012,1248.0,7.0,7.0,11,maruti,ertiga zdi
Chevrolet Optra Magnum 1.6 LT ABS BS3,Kochi,2012,71787,2,0,0,20.124,1598.0,5.0,3.21,12,chevrolet,optra magnum 1.6 lt abs bs3
Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2016,11554,1,0,0,30.685200000000005,1582.0,5.0,14.25,8,hyundai,creta 1.6 crdi sx option
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2014,90000,1,0,0,31.7304,1498.0,5.0,6.5,10,volkswagen,vento 1.5 tdi highline
Honda City i VTEC SV,Kolkata,2014,48104,2,0,0,27.144,1497.0,5.0,5.49,10,honda,city i vtec sv
Hyundai Getz GLS ABS,Pune,2005,91000,2,0,2,26.208,1341.0,5.0,0.8,19,hyundai,getz gls abs
Hyundai Santro Xing XG eRLX Euro III,Kochi,2007,58815,2,0,0,26.52,1086.0,5.0,1.99,17,hyundai,santro xing xg erlx euro iii
Hyundai Grand i10 AT Asta,Coimbatore,2015,33931,2,1,1,29.484,1197.0,5.0,5.91,9,hyundai,grand i10 at asta
Hyundai Grand i10 1.2 Kappa Sportz Option,Coimbatore,2019,13916,2,0,0,29.484,1197.0,5.0,6.44,5,hyundai,grand i10 1.2 kappa sportz option
Maruti Wagon R LXI CNG,Pune,2012,90400,0,0,0,26.2,998.0,5.0,2.9,12,maruti,wagon r lxi cng
Hyundai Grand i10 Sportz,Jaipur,2015,14000,2,0,0,29.484,1197.0,5.0,4.6,9,hyundai,grand i10 sportz
Maruti Swift VDI BSIV,Pune,2007,121000,1,0,1,27.768,1248.0,5.0,2.35,17,maruti,swift vdi bsiv
Hyundai i20 Asta 1.2,Coimbatore,2016,17560,2,0,0,29.016,1197.0,5.0,7.21,8,hyundai,i20 asta 1.2
Renault Duster 85PS Diesel RxL,Pune,2016,60000,1,0,0,30.997200000000003,1461.0,5.0,8.0,8,renault,duster 85ps diesel rxl
Maruti Swift Dzire VDi,Hyderabad,2009,88096,1,0,1,30.108,1248.0,5.0,3.5,15,maruti,swift dzire vdi
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,2008,178280,1,0,0,19.968000000000004,2494.0,8.0,5.9,16,toyota,innova 2.5 g (diesel) 8 seater bs iv
Tata Nano Twist XT,Coimbatore,2015,19963,2,0,1,39.624,624.0,4.0,1.74,9,tata,nano twist xt
Ford Figo 2015-2019 1.2P Sports Edition MT,Mumbai,2019,1000,2,0,0,28.267200000000003,1196.0,5.0,6.8,5,ford,figo 2015-2019 1.2p sports edition mt
Hyundai i20 1.2 Asta Option,Jaipur,2017,8000,2,0,0,29.016,1197.0,5.0,7.5,7,hyundai,i20 1.2 asta option
Honda BRV i-VTEC V MT,Pune,2016,9200,2,0,0,24.024,1497.0,7.0,8.0,8,honda,brv i-vtec v mt
Honda Amaze S Diesel,Hyderabad,2015,29000,1,0,0,42.744,1498.0,5.0,5.99,9,honda,amaze s diesel
Hyundai Creta 1.6 CRDi SX,Mumbai,2017,27000,1,0,0,30.685200000000005,1582.0,5.0,12.9,7,hyundai,creta 1.6 crdi sx
Maruti Baleno Zeta 1.2,Delhi,2018,22900,2,0,0,33.384,1197.0,5.0,7.0,6,maruti,baleno zeta 1.2
Audi Q5 2.0 TDI Technology,Hyderabad,2014,50000,1,1,0,22.0896,1968.0,5.0,35.0,10,audi,q5 2.0 tdi technology
Honda Amaze S i-DTEC,Jaipur,2015,60207,1,0,0,40.248000000000005,1498.0,5.0,5.5,9,honda,amaze s i-dtec
BMW X5 3.0d,Coimbatore,2010,101119,1,1,0,17.16,2993.0,5.0,18.46,14,bmw,x5 3.0d
Ford Figo Petrol Titanium,Jaipur,2010,42000,2,0,0,24.336,1196.0,5.0,2.4,14,ford,figo petrol titanium
Maruti Wagon R VXI,Pune,2002,93000,2,0,2,29.484,998.0,5.0,1.0,22,maruti,wagon r vxi
Hyundai i10 Era,Ahmedabad,2012,60000,2,0,1,30.9036,1086.0,5.0,2.65,12,hyundai,i10 era
Skoda Rapid 1.5 TDI AT Elegance,Kochi,2015,66122,1,1,0,33.7896,1498.0,5.0,5.96,9,skoda,rapid 1.5 tdi at elegance
Porsche Panamera Diesel,Kolkata,2015,25100,1,1,0,27.846000000000004,2967.0,4.0,75.0,9,porsche,panamera diesel
Mercedes-Benz CLA 200 Sport Edition,Kochi,2017,24733,2,1,0,23.4624,1991.0,5.0,27.15,7,mercedes-benz,cla 200 sport edition
Audi A6 2.8 FSI,Ahmedabad,2008,41000,2,1,1,16.224,2773.0,5.0,10.5,16,audi,a6 2.8 fsi
Maruti Ciaz ZXi Plus,Chennai,2015,30000,2,0,0,32.3388,1373.0,5.0,6.7,9,maruti,ciaz zxi plus
Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2013,36000,1,0,0,35.412,1498.0,5.0,4.9,11,ford,ecosport 1.5 dv5 mt titanium
Mahindra Bolero mHAWK D70 ZLX,Hyderabad,2017,40279,1,0,0,25.74,1493.0,7.0,8.0,7,mahindra,bolero mhawk d70 zlx
Maruti Alto K10 VXI,Kochi,2018,46805,2,0,0,37.5492,998.0,5.0,3.63,6,maruti,alto k10 vxi
Maruti Swift Dzire 1.2 Vxi BSIV,Mumbai,2015,60000,2,0,0,27.3,1197.0,5.0,4.8,9,maruti,swift dzire 1.2 vxi bsiv
Tata Zest Revotron 1.2T XE,Mumbai,2017,100000,2,0,0,27.4092,1193.0,5.0,4.25,7,tata,zest revotron 1.2t xe
Maruti Swift 1.3 VXi,Kolkata,2014,32986,2,0,0,25.116000000000003,1248.0,5.0,4.24,10,maruti,swift 1.3 vxi
Ford Endeavour 3.2 Trend AT 4X4,Coimbatore,2018,51530,1,1,0,17.0196,3198.0,7.0,30.27,6,ford,endeavour 3.2 trend at 4x4
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2013,81456,1,0,0,24.648000000000003,2148.0,5.0,14.25,11,mercedes-benz,new c-class c 220 cdi classic
Hyundai i10 Sportz AT,Ahmedabad,2012,37229,2,1,0,26.442,1197.0,5.0,3.41,12,hyundai,i10 sportz at
Honda City 1.5 S MT,Delhi,2009,73200,2,0,0,26.52,1497.0,5.0,2.78,15,honda,city 1.5 s mt
Skoda Octavia Elegance 2.0 TDI AT,Ahmedabad,2015,71826,1,1,0,30.108,1968.0,5.0,15.5,9,skoda,octavia elegance 2.0 tdi at
Tata Indica V2 eLS,Chennai,2017,129000,1,0,0,39.0,1396.0,5.0,3.0,7,tata,indica v2 els
Maruti Wagon R VXi BSII,Pune,2012,82000,2,0,0,29.484,998.0,5.0,2.3,12,maruti,wagon r vxi bsii
Hyundai Creta 1.6 CRDi SX,Kochi,2017,40459,1,0,0,30.685200000000005,1582.0,5.0,13.28,7,hyundai,creta 1.6 crdi sx
Maruti A-Star Lxi,Hyderabad,2009,61964,2,0,0,29.64,998.0,5.0,2.25,15,maruti,a-star lxi
Maruti Wagon R LXI,Kochi,2011,15466,2,0,0,35.1,998.0,5.0,3.36,13,maruti,wagon r lxi
Honda Mobilio E i VTEC,Kolkata,2014,23000,2,0,0,26.988000000000003,1497.0,7.0,4.25,10,honda,mobilio e i vtec
Hyundai i10 Magna,Coimbatore,2012,43766,2,0,0,31.7616,1197.0,5.0,4.3,12,hyundai,i10 magna
Skoda Superb 3.6 V6 FSI,Hyderabad,2010,54000,2,1,0,21.372,3597.0,5.0,6.0,14,skoda,superb 3.6 v6 fsi
Hyundai i20 1.4 Sportz,Coimbatore,2018,18521,1,0,0,35.1624,1396.0,5.0,9.18,6,hyundai,i20 1.4 sportz
Maruti Celerio ZXI Optional,Hyderabad,2017,26400,2,0,0,36.036,998.0,5.0,4.99,7,maruti,celerio zxi optional
Skoda Laura 1.8 TSI Ambiente,Pune,2011,31900,2,0,0,20.904,1798.0,5.0,3.75,13,skoda,laura 1.8 tsi ambiente
Ford Figo Diesel LXI,Chennai,2010,39000,1,0,0,31.200000000000003,1399.0,5.0,2.5,14,ford,figo diesel lxi
Honda Jazz 1.5 VX i DTEC,Hyderabad,2016,45671,1,0,0,42.588,1498.0,5.0,7.2,8,honda,jazz 1.5 vx i dtec
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Ahmedabad,2016,39500,1,1,0,23.4,2143.0,5.0,29.5,8,mercedes-benz,e-class 2015-2017 e250 edition e
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2015,54000,1,1,0,27.924,2143.0,5.0,17.55,9,mercedes-benz,gla class 200 cdi sport
Volvo S60 D3,Chennai,2012,20000,1,1,0,28.86,1985.0,5.0,12.0,12,volvo,s60 d3
Audi A8 L 3.0 TDI quattro,Bangalore,2009,55000,1,1,0,18.408,2967.0,5.0,13.5,15,audi,a8 l 3.0 tdi quattro
Hyundai Verna 1.6 SX CRDI (O) AT,Kolkata,2014,48000,1,1,0,34.8192,1582.0,5.0,5.1,10,hyundai,verna 1.6 sx crdi (o) at
BMW 3 Series 320d,Kolkata,2011,70000,1,1,0,35.3964,1995.0,5.0,10.3,13,bmw,3 series 320d
Hyundai Verna 1.6 SX,Delhi,2014,62000,1,0,0,34.8192,1582.0,5.0,5.7,10,hyundai,verna 1.6 sx
Maruti Wagon R VXI,Kochi,2014,41994,2,0,0,35.1,998.0,5.0,3.41,10,maruti,wagon r vxi
Ford Figo Diesel EXI,Hyderabad,2010,108882,1,0,1,31.200000000000003,1399.0,5.0,2.4,14,ford,figo diesel exi
Mahindra KUV 100 mFALCON G80 K2,Coimbatore,2017,24806,2,0,0,28.314,1198.0,6.0,5.6,7,mahindra,kuv 100 mfalcon g80 k2
Tata Indigo LS,Pune,2006,160000,1,0,0,26.52,1405.0,5.0,1.0,18,tata,indigo ls
Mahindra TUV 300 T8 AMT,Hyderabad,2017,30000,1,1,0,28.8444,1493.0,7.0,8.2,7,mahindra,tuv 300 t8 amt
Audi Q3 35 TDI Quattro Premium Plus,Bangalore,2015,51000,1,1,0,23.6652,1968.0,5.0,27.5,9,audi,q3 35 tdi quattro premium plus
Maruti Wagon R VXI 1.2,Jaipur,2015,64876,2,0,0,33.54,1197.0,5.0,3.5,9,maruti,wagon r vxi 1.2
Maruti Celerio CNG VXI MT,Kochi,2016,70536,0,0,0,31.79,998.0,5.0,4.58,8,maruti,celerio cng vxi mt
Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,25299,1,0,0,37.908,1248.0,5.0,10.34,7,maruti,vitara brezza zdi plus dual tone
Mahindra Scorpio DX 2.6 Turbo 8 Str,Mumbai,2006,89869,1,0,0,19.812,2609.0,8.0,3.25,18,mahindra,scorpio dx 2.6 turbo 8 str
Hyundai Tucson CRDi,Jaipur,2007,103515,1,0,2,19.656,1991.0,7.0,5.0,17,hyundai,tucson crdi
Hyundai Santro Xing GLS,Hyderabad,2008,68282,2,0,0,27.955200000000005,1086.0,5.0,2.25,16,hyundai,santro xing gls
Porsche Panamera Diesel 250hp,Kochi,2014,60033,1,1,0,28.3608,2967.0,4.0,51.52,10,porsche,panamera diesel 250hp
Maruti Vitara Brezza VDi Option,Kochi,2018,51921,1,0,0,37.908,1248.0,5.0,8.62,6,maruti,vitara brezza vdi option
Maruti Swift Dzire VDI,Mumbai,2017,18414,1,0,0,36.504,1248.0,5.0,7.25,7,maruti,swift dzire vdi
Honda Amaze V Petrol,Kochi,2016,40866,2,0,0,30.42,1199.0,5.0,5.47,8,honda,amaze v petrol
Jaguar XF 2.2 Litre Luxury,Pune,2014,55001,1,1,0,25.5216,2179.0,5.0,31.0,10,jaguar,xf 2.2 litre luxury
Mini Cooper Convertible S,Kochi,2017,20469,2,1,0,26.2392,1998.0,4.0,35.98,7,mini,cooper convertible s
Hyundai EON Era Plus,Jaipur,2017,8500,2,0,0,32.916000000000004,814.0,5.0,3.42,7,hyundai,eon era plus
Audi A6 3.0 TDI quattro,Ahmedabad,2008,45000,1,1,1,26.1612,2967.0,5.0,11.5,16,audi,a6 3.0 tdi quattro
Hyundai i20 Active 1.2 SX Dual Tone,Pune,2016,6000,2,0,0,26.8164,1197.0,5.0,7.25,8,hyundai,i20 active 1.2 sx dual tone
Maruti Swift AMT DDiS VDI,Chennai,2018,11000,1,0,0,44.304,1248.0,5.0,8.0,6,maruti,swift amt ddis vdi
Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2015,80064,1,0,0,35.412,1498.0,5.0,7.33,9,ford,ecosport 1.5 dv5 mt titanium
Maruti Wagon R VXI BS IV with ABS,Kolkata,2016,29930,2,0,0,29.484,998.0,5.0,3.35,8,maruti,wagon r vxi bs iv with abs
Volkswagen Vento 1.5 TDI Highline,Mumbai,2013,49105,1,0,0,31.7304,1498.0,5.0,4.4,11,volkswagen,vento 1.5 tdi highline
